protein_accession,protein_description,wt1,wt2,wt3,kog1,kog2,kog3
14063_RAC2_HUMAN,Ras-related C3 botulinum toxin substrate 2 OS=Homo sapiens GN=RAC2 PE=1 SV=1,0.5399333333333334,0.5851666666666666,0.42956666666666665,0.30569999999999997,0.3826333333333333,0.5952000000000001
5169_EIF3B_HUMAN,Eukaryotic translation initiation factor 3 subunit B OS=Homo sapiens GN=EIF3B PE=1 SV=3,27.485633333333332,16.727,17.872633333333333,26.390066666666666,21.679133333333333,36.332366666666665
517_ADT3_HUMAN,ADP/ATP translocase 3 OS=Homo sapiens GN=SLC25A6 PE=1 SV=4,7.164366666666667,1.0628666666666666,2.263933333333333,2.6441,4.7903,3.4961666666666664
12898_PFKAL_HUMAN,ATP-dependent 6-phosphofructokinase_ liver type OS=Homo sapiens GN=PFKL PE=1 SV=6,6.1635333333333335,7.285633333333333,6.806733333333334,8.237133333333333,5.805033333333333,4.2057
12304_OSBL8_HUMAN,Oxysterol-binding protein-related protein 8 OS=Homo sapiens GN=OSBPL8 PE=1 SV=3,21.105033333333335,2.9451666666666663,4.226366666666666,8.8489,8.172066666666666,8.217666666666666
907_AP2A2_HUMAN,AP-2 complex subunit alpha-2 OS=Homo sapiens GN=AP2A2 PE=1 SV=2,2.3063000000000002,2.9514666666666667,4.1524,4.476733333333334,1.7940999999999998,2.859
18782_VAT1_HUMAN,Synaptic vesicle membrane protein VAT-1 homolog OS=Homo sapiens GN=VAT1 PE=1 SV=2,4.6954666666666665,5.115266666666667,4.2340333333333335,14.5018,8.147466666666666,4.265666666666667
14949_RS30_HUMAN,40S ribosomal protein S30 OS=Homo sapiens GN=FAU PE=1 SV=1,1.9258666666666668,0.5962333333333333,0.37303333333333333,1.3285,1.9165333333333332,0.7334
6452_G6PD_HUMAN,Glucose-6-phosphate 1-dehydrogenase OS=Homo sapiens GN=G6PD PE=1 SV=4,9.2257,24.340366666666668,7.444766666666667,13.053533333333332,5.0169,15.649000000000001
14929_RS15A_HUMAN,40S ribosomal protein S15a OS=Homo sapiens GN=RPS15A PE=1 SV=2,9.5283,7.011133333333333,9.684633333333334,6.814633333333333,5.064766666666666,6.2833000000000006
9709_LSM2_HUMAN,U6 snRNA-associated Sm-like protein LSm2 OS=Homo sapiens GN=LSM2 PE=1 SV=1,0.5193,0.33840000000000003,0.2497,0.7012333333333334,0.8965666666666667,0.8625333333333334
10920_NAA10_HUMAN,N-alpha-acetyltransferase 10 OS=Homo sapiens GN=NAA10 PE=1 SV=1,2.7296666666666667,3.5657666666666663,2.711333333333333,3.4857,1.8537666666666666,3.2214666666666667
3122_CJ068_HUMAN,Uncharacterized protein C10orf68 OS=Homo sapiens GN=C10orf68 PE=2 SV=2,3.274433333333333,23.692933333333333,2.3464666666666667,1.8666666666666667,1.7368999999999999,5.241933333333333
7955_IF2P_HUMAN,Eukaryotic translation initiation factor 5B OS=Homo sapiens GN=EIF5B PE=1 SV=4,18.971133333333334,18.971133333333334,12.859366666666666,18.237266666666667,11.814733333333333,14.216666666666667
10152_MDHM_HUMAN,Malate dehydrogenase_ mitochondrial OS=Homo sapiens GN=MDH2 PE=1 SV=3,18.0933,15.287233333333333,12.3837,26.104633333333332,8.4064,29.06
7687_HS105_HUMAN,Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 PE=1 SV=1,24.631233333333334,33.5785,33.0822,34.23623333333333,23.706766666666667,37.63106666666667
662_AL9A1_HUMAN,4-trimethylaminobutyraldehyde dehydrogenase OS=Homo sapiens GN=ALDH9A1 PE=1 SV=3,4.5374,2.1726666666666667,3.1375666666666664,2.6849333333333334,4.473233333333333,1.6745999999999999
14318_RENT1_HUMAN,Regulator of nonsense transcripts 1 OS=Homo sapiens GN=UPF1 PE=1 SV=2,9.9687,10.6121,9.560733333333333,13.344433333333333,14.729466666666667,8.765333333333333
14570_RL13A_HUMAN,60S ribosomal protein L13a OS=Homo sapiens GN=RPL13A PE=1 SV=2,7.2899666666666665,9.112866666666667,9.6511,7.481366666666666,14.259966666666667,8.000133333333332
901_AP1M1_HUMAN,AP-1 complex subunit mu-1 OS=Homo sapiens GN=AP1M1 PE=1 SV=3,1.5938666666666668,1.4551,1.2686666666666666,7.3117,2.2953333333333337,1.5107
9905_MAAT1_HUMAN,Protein MAATS1 OS=Homo sapiens GN=MAATS1 PE=1 SV=2,2.2470333333333334,1.6096333333333332,5.715766666666666,0.19473333333333334,0.7334,3.5258333333333334
3302_CLIC1_HUMAN,Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4,10.803366666666665,5.4247,12.243433333333332,23.453533333333333,6.512033333333333,21.023799999999998
359_ACOC_HUMAN,Cytoplasmic aconitate hydratase OS=Homo sapiens GN=ACO1 PE=1 SV=3,29.249966666666666,26.792099999999998,19.775,20.5089,6.913133333333334,17.2796
7951_IF2B_HUMAN,Eukaryotic translation initiation factor 2 subunit 2 OS=Homo sapiens GN=EIF2S2 PE=1 SV=2,5.3607000000000005,6.613033333333333,4.3584,2.6333,6.318466666666667,1.8054333333333332
4436_DDX1_HUMAN,ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2,7.085933333333333,17.7873,10.6751,26.2649,18.823233333333334,18.328833333333332
2099_CAN1_HUMAN,Calpain-1 catalytic subunit OS=Homo sapiens GN=CAPN1 PE=1 SV=1,10.821,8.980166666666667,14.484266666666667,18.523533333333333,8.6562,17.9451
13574_PRDX1_HUMAN,Peroxiredoxin-1 OS=Homo sapiens GN=PRDX1 PE=1 SV=1,26.792099999999998,24.5628,24.9853,36.332366666666665,5.967033333333333,34.25533333333333
3300_CLH2_HUMAN,Clathrin heavy chain 2 OS=Homo sapiens GN=CLTCL1 PE=1 SV=2,2.7383,0.4801333333333333,17.011033333333334,3.4069000000000003,7.5609,17.855166666666666
14939_RS24_HUMAN,40S ribosomal protein S24 OS=Homo sapiens GN=RPS24 PE=1 SV=1,2.2180999999999997,2.191,1.9071,2.4532666666666665,9.3641,2.8754666666666666
14576_RL18_HUMAN,60S ribosomal protein L18 OS=Homo sapiens GN=RPL18 PE=1 SV=2,6.5401,4.616066666666667,4.8307,5.928066666666666,3.4393000000000002,9.6615
13804_PTBP1_HUMAN,Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1,20.033733333333334,13.486099999999999,15.493933333333333,16.195,30.3313,17.247066666666665
12789_PDIP2_HUMAN,Polymerase delta-interacting protein 2 OS=Homo sapiens GN=POLDIP2 PE=1 SV=1,0.9687,1.6508333333333334,3.0608333333333335,2.5239,3.5769,2.8838666666666666
17214_TCPQ_HUMAN,T-complex protein 1 subunit theta OS=Homo sapiens GN=CCT8 PE=1 SV=4,34.194433333333336,37.505300000000005,28.394,43.329633333333334,59.41263333333333,36.24296666666667
15009_RT27_HUMAN,28S ribosomal protein S27_ mitochondrial OS=Homo sapiens GN=MRPS27 PE=1 SV=3,2.5255666666666667,2.9743666666666666,10.103366666666666,3.7946333333333335,2.3503333333333334,6.692366666666667
916_AP3B1_HUMAN,AP-3 complex subunit beta-1 OS=Homo sapiens GN=AP3B1 PE=1 SV=3,6.2793,3.9723,8.221333333333334,8.578533333333333,16.873533333333334,16.195
14051_RAB8B_HUMAN,Ras-related protein Rab-8B OS=Homo sapiens GN=RAB8B PE=1 SV=2,2.2268666666666665,0.08736666666666668,0.3574333333333333,0.22193333333333332,0.1305,0.9415
4555_DHB4_HUMAN,Peroxisomal multifunctional enzyme type 2 OS=Homo sapiens GN=HSD17B4 PE=1 SV=3,8.257933333333334,6.749966666666667,6.907299999999999,12.552833333333332,5.8853333333333335,8.833033333333333
1684_BLVRB_HUMAN,Flavin reductase (NADPH) OS=Homo sapiens GN=BLVRB PE=1 SV=3,2.191,2.0137,2.1627666666666667,3.6370666666666667,8.786566666666666,3.2354666666666665
12543_PAPOG_HUMAN,Poly(A) polymerase gamma OS=Homo sapiens GN=PAPOLG PE=1 SV=2,1.7849333333333335,3.7303,2.257833333333333,7.750266666666667,2.9918,1.0496
7618_HNRH1_HUMAN,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4,26.9478,17.608666666666668,23.940966666666668,25.7825,5.225433333333333,26.3752
8425_JAM1_HUMAN,Junctional adhesion molecule A OS=Homo sapiens GN=F11R PE=1 SV=1,2.3190333333333335,2.0021,1.9372333333333334,3.2851,1.4463333333333332,1.6915
14567_RL10_HUMAN,60S ribosomal protein L10 OS=Homo sapiens GN=RPL10 PE=1 SV=4,7.4786,5.995,6.462666666666667,8.9244,18.523533333333333,5.6578333333333335
12468_PABP3_HUMAN,Polyadenylate-binding protein 3 OS=Homo sapiens GN=PABPC3 PE=1 SV=2,1.2089666666666667,0.21583333333333335,0.7172666666666667,0.33290000000000003,0.3285,0.29213333333333336
13771_PSIP1_HUMAN,PC4 and SFRS1-interacting protein OS=Homo sapiens GN=PSIP1 PE=1 SV=1,7.285633333333333,9.1983,5.349066666666666,6.4793666666666665,1.0645666666666667,8.896066666666666
13734_PSA7_HUMAN,Proteasome subunit alpha type-7 OS=Homo sapiens GN=PSMA7 PE=1 SV=1,6.819066666666667,6.2235,4.6566,8.374,8.040666666666667,6.6349
15103_S10AD_HUMAN,Protein S100-A13 OS=Homo sapiens GN=S100A13 PE=1 SV=1,0.21583333333333335,0.8508666666666667,0.37943333333333334,0.5669,8.896066666666666,0.9222666666666667
13757_PSDE_HUMAN,26S proteasome non-ATPase regulatory subunit 14 OS=Homo sapiens GN=PSMD14 PE=1 SV=1,4.3555,2.9385000000000003,3.1616333333333335,1.8054333333333332,11.964066666666668,3.8544
8521_K1C18_HUMAN,Keratin_ type I cytoskeletal 18 OS=Homo sapiens GN=KRT18 PE=1 SV=2,38.35503333333333,62.73283333333333,42.5615,46.5364,61.7363,51.17866666666667
5115_EFHD2_HUMAN,EF-hand domain-containing protein D2 OS=Homo sapiens GN=EFHD2 PE=1 SV=1,1.6205666666666667,2.0895,0.5372,1.3731,1.3135000000000001,2.2041666666666666
2083_CALR_HUMAN,Calreticulin OS=Homo sapiens GN=CALR PE=1 SV=1,24.1561,15.934366666666667,24.461233333333332,29.06,9.766333333333334,26.648433333333333
16798_SYFB_HUMAN,Phenylalanine--tRNA ligase beta subunit OS=Homo sapiens GN=FARSB PE=1 SV=3,5.395933333333334,13.266966666666667,9.542833333333334,9.988766666666667,11.495866666666668,13.123933333333333
12801_PDLI7_HUMAN,PDZ and LIM domain protein 7 OS=Homo sapiens GN=PDLIM7 PE=1 SV=1,2.6298333333333335,1.7001666666666666,2.768066666666667,4.223866666666667,7.152333333333333,1.9404666666666668
1_ENO1_YEAST,Enolase 1 OS=Saccharomyces cerevisiae (strain ATCC 204508 / S288c) GN=ENO1 PE=1 SV=3,23.872366666666668,14.308066666666667,10.015566666666667,6.978266666666666,22.222133333333332,25.7825
146_6PGD_HUMAN,6-phosphogluconate dehydrogenase_ decarboxylating OS=Homo sapiens GN=PGD PE=1 SV=3,9.338933333333333,11.790966666666668,11.4191,16.817133333333334,12.552833333333332,16.873533333333334
17799_TMOD3_HUMAN,Tropomodulin-3 OS=Homo sapiens GN=TMOD3 PE=1 SV=1,0.9213333333333333,1.4847666666666668,2.2180999999999997,5.096433333333334,1.6692333333333333,9.104566666666667
15652_SERPH_HUMAN,Serpin H1 OS=Homo sapiens GN=SERPINH1 PE=1 SV=2,5.755833333333333,9.9925,9.313333333333333,24.612333333333336,43.6172,7.843666666666667
18668_ULA1_HUMAN,NEDD8-activating enzyme E1 regulatory subunit OS=Homo sapiens GN=NAE1 PE=1 SV=1,1.6508333333333334,7.419766666666667,3.0679,3.4309999999999996,2.0159333333333334,2.8502
2386_CCD25_HUMAN,Coiled-coil domain-containing protein 25 OS=Homo sapiens GN=CCDC25 PE=1 SV=2,0.45783333333333337,0.6809666666666667,0.9951666666666666,0.6450666666666667,1.9503666666666666,1.3731
10692_MTA2_HUMAN,Metastasis-associated protein MTA2 OS=Homo sapiens GN=MTA2 PE=1 SV=1,3.6600333333333332,17.1154,3.524033333333333,5.0534333333333334,8.642133333333334,4.327533333333333
4982_DYHC2_HUMAN,Cytoplasmic dynein 2 heavy chain 1 OS=Homo sapiens GN=DYNC2H1 PE=1 SV=4,38.27073333333334,135.44153333333333,35.718,62.71653333333333,9.4994,99.25796666666668
13812_PTCD3_HUMAN,Pentatricopeptide repeat domain-containing protein 3_ mitochondrial OS=Homo sapiens GN=PTCD3 PE=1 SV=3,3.9723,3.7941333333333334,3.0723000000000003,2.7046,11.099466666666666,8.7978999999999985
7569_HMGB2_HUMAN,High mobility group protein B2 OS=Homo sapiens GN=HMGB2 PE=1 SV=2,6.646466666666666,1.3064,0.8782,7.0067,6.729733333333334,10.925066666666666
14076_RADI_HUMAN,Radixin OS=Homo sapiens GN=RDX PE=1 SV=1,7.260266666666666,8.095433333333332,7.382866666666667,3.327566666666667,11.3829,4.014799999999999
8565_KAD2_HUMAN,Adenylate kinase 2_ mitochondrial OS=Homo sapiens GN=AK2 PE=1 SV=2,3.653,4.103133333333333,4.126133333333334,6.4262,9.410233333333332,5.0169
16277_SPB6_HUMAN,Serpin B6 OS=Homo sapiens GN=SERPINB6 PE=1 SV=3,2.852666666666667,3.0679,2.5379666666666667,12.1816,1.9100666666666666,4.933066666666667
7340_H90B2_HUMAN,Putative heat shock protein H90-beta 2 OS=Homo sapiens GN=HSP90AB2P PE=1 SV=2,0.2825333333333333,1.3448666666666667,2.0895,0.5952000000000001,4.41,3.7706
1523_BAIP2_HUMAN,Brain-specific angiogenesis inhibitor 1-associated protein 2 OS=Homo sapiens GN=BAIAP2 PE=1 SV=1,3.1616333333333335,3.8364333333333334,2.523233333333333,4.1728,3.1938333333333335,4.353
10878_MYOF_HUMAN,Myoferlin OS=Homo sapiens GN=MYOF PE=1 SV=1,24.52253333333333,19.261333333333333,65.24743333333333,26.5586,25.221666666666664,23.706766666666667
9854_M2OM_HUMAN,Mitochondrial 2-oxoglutarate/malate carrier protein OS=Homo sapiens GN=SLC25A11 PE=1 SV=3,0.8219333333333334,0.8818666666666667,0.8353999999999999,1.9913333333333334,10.2657,1.3285
7347_HACD3_HUMAN,Very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase 3 OS=Homo sapiens GN=PTPLAD1 PE=1 SV=2,2.0609333333333333,2.3872,1.6231666666666669,8.2498,1.5372666666666668,11.0552
8564_KAD1_HUMAN,Adenylate kinase isoenzyme 1 OS=Homo sapiens GN=AK1 PE=1 SV=3,1.4120333333333335,1.9372333333333334,1.6259000000000001,1.4463333333333332,8.3665,1.8601333333333334
5943_FAS_HUMAN,Fatty acid synthase OS=Homo sapiens GN=FASN PE=1 SV=3,135.44153333333333,128.64973333333333,124.9553,209.03386666666665,292.6705666666667,203.1409
13773_PSMD2_HUMAN,26S proteasome non-ATPase regulatory subunit 2 OS=Homo sapiens GN=PSMD2 PE=1 SV=3,27.82466666666667,22.8512,23.692933333333333,25.9179,54.08663333333333,25.9179
1843_BYST_HUMAN,Bystin OS=Homo sapiens GN=BYSL PE=1 SV=3,4.170266666666667,1.8656333333333333,2.6298333333333335,2.7453666666666665,2.3228999999999997,1.8523999999999998
14579_RL21_HUMAN,60S ribosomal protein L21 OS=Homo sapiens GN=RPL21 PE=1 SV=2,8.872466666666666,5.936266666666667,9.5899,9.306533333333334,6.0809,15.533666666666667
14504_RHOG_HUMAN,Rho-related GTP-binding protein RhoG OS=Homo sapiens GN=RHOG PE=1 SV=1,0.6924,0.6924,0.32333333333333336,0.2858,0.9741333333333334,0.5065
5088_EF1D_HUMAN,Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=5,10.103366666666666,14.537866666666668,11.4419,16.576933333333333,8.6003,20.050766666666668
398_ACTB_HUMAN,Actin_ cytoplasmic 1 OS=Homo sapiens GN=ACTB PE=1 SV=1,62.73283333333333,50.7202,80.27716666666667,99.25796666666668,75.37896666666667,63.578266666666664
15683_SF3B3_HUMAN,Splicing factor 3B subunit 3 OS=Homo sapiens GN=SF3B3 PE=1 SV=4,20.6721,31.4531,20.3101,44.0792,44.0792,30.296633333333332
8151_ILEU_HUMAN,Leukocyte elastase inhibitor OS=Homo sapiens GN=SERPINB1 PE=1 SV=1,3.0141,1.467,3.283,4.473233333333333,2.6536333333333335,4.989333333333334
11972_ODO2_HUMAN,Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex_ mitochondrial OS=Homo sapiens GN=DLST PE=1 SV=4,3.850433333333333,6.0913,5.890633333333334,6.5594,6.359533333333333,8.982333333333333
10696_MTAP_HUMAN,S-methyl-5'-thioadenosine phosphorylase OS=Homo sapiens GN=MTAP PE=1 SV=2,7.696933333333333,5.128833333333334,4.0312,10.0785,3.0242,12.192233333333334
1572_BCAT2_HUMAN,Branched-chain-amino-acid aminotransferase_ mitochondrial OS=Homo sapiens GN=BCAT2 PE=1 SV=2,3.5657666666666663,1.214,0.7086333333333333,1.1815666666666667,1.7433333333333334,1.7770333333333332
5955_FBLL1_HUMAN,rRNA/tRNA 2'-O-methyltransferase fibrillarin-like protein 1 OS=Homo sapiens GN=FBLL1 PE=3 SV=1,2.6498333333333335,0.2734666666666667,2.3156,0.18473333333333333,0.3519,4.476733333333334
18392_TXND5_HUMAN,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,6.786833333333333,7.998166666666667,7.5727,13.227666666666666,6.5151,14.633700000000001
5174_EIF3G_HUMAN,Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens GN=EIF3G PE=1 SV=2,3.7139333333333333,4.733700000000001,4.471966666666667,9.645633333333333,3.7531666666666665,8.992166666666668
5046_ECH1_HUMAN,Delta(3_5)-Delta(2_4)-dienoyl-CoA isomerase_ mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2,1.6096333333333332,2.1417,1.6027333333333333,2.1221,3.6765,1.5372666666666668
3751_CPNS2_HUMAN,Calpain small subunit 2 OS=Homo sapiens GN=CAPNS2 PE=2 SV=2,0.23846666666666666,0.1646,0.4114333333333333,0.2517666666666667,0.8625333333333334,0.08126666666666667
11500_NPL4_HUMAN,Nuclear protein localization protein 4 homolog OS=Homo sapiens GN=NPLOC4 PE=1 SV=3,3.1277,2.2106666666666666,3.6600333333333332,5.7561,7.332833333333333,6.274733333333333
7702_HS905_HUMAN,Putative heat shock protein H90-alpha A5 OS=Homo sapiens GN=HSP90AA5P PE=1 SV=1,0.12773333333333334,0.18589999999999998,0.7821666666666667,0.9222666666666667,2.4831666666666665,0.33290000000000003
16534_SSRA_HUMAN,Translocon-associated protein subunit alpha OS=Homo sapiens GN=SSR1 PE=1 SV=3,3.2448666666666663,3.653,1.9593,2.0018333333333334,2.447166666666667,1.4117666666666666
3_1433B_HUMAN,14-3-3 protein beta/alpha OS=Homo sapiens GN=YWHAB PE=1 SV=3,11.159766666666666,9.9687,9.2257,9.223433333333332,7.804766666666667,10.165966666666666
5083_EF1A1_HUMAN,Elongation factor 1-alpha 1 OS=Homo sapiens GN=EEF1A1 PE=1 SV=1,69.95256666666667,46.847166666666666,50.7202,52.349199999999996,86.85733333333334,57.2689
13793_PSPC1_HUMAN,Paraspeckle component 1 OS=Homo sapiens GN=PSPC1 PE=1 SV=1,5.136733333333334,3.3857,6.693266666666666,8.982333333333333,2.9730333333333334,12.370766666666666
18662_UHRF1_HUMAN,E3 ubiquitin-protein ligase UHRF1 OS=Homo sapiens GN=UHRF1 PE=1 SV=1,5.2599,4.8341,7.1483,2.7518000000000002,5.7264,7.8194
9266_LASP1_HUMAN,LIM and SH3 domain protein 1 OS=Homo sapiens GN=LASP1 PE=1 SV=2,4.3675999999999995,5.823600000000001,4.6954666666666665,4.6432,3.7190333333333334,5.232766666666667
9289_LC7L3_HUMAN,Luc7-like protein 3 OS=Homo sapiens GN=LUC7L3 PE=1 SV=2,2.4101333333333335,3.4894666666666665,2.9952,6.359533333333333,1.0234,2.595066666666667
16114_SNRPA_HUMAN,U1 small nuclear ribonucleoprotein A OS=Homo sapiens GN=SNRPA PE=1 SV=3,1.2462666666666666,5.5253,4.5954,2.8335999999999997,2.871366666666667,3.7511
4220_CYC_HUMAN,Cytochrome c OS=Homo sapiens GN=CYCS PE=1 SV=2,1.4246333333333332,1.3088,1.5826333333333333,1.7940999999999998,1.8811333333333335,2.5239
385_ACSL3_HUMAN,Long-chain-fatty-acid--CoA ligase 3 OS=Homo sapiens GN=ACSL3 PE=1 SV=3,3.8658,2.144433333333333,2.4101333333333335,12.486466666666667,11.0313,4.244466666666667
14950_RS3A_HUMAN,40S ribosomal protein S3a OS=Homo sapiens GN=RPS3A PE=1 SV=2,19.534466666666667,18.2886,21.366966666666666,18.987533333333335,3.836266666666667,20.6394
885_ANXA6_HUMAN,Annexin A6 OS=Homo sapiens GN=ANXA6 PE=1 SV=3,9.773066666666667,11.637433333333334,10.683366666666666,34.0527,38.37253333333334,29.46966666666667
16482_SRPRB_HUMAN,Signal recognition particle receptor subunit beta OS=Homo sapiens GN=SRPRB PE=1 SV=3,1.8487,2.0557,0.9556,1.4834333333333334,1.5250333333333335,0.5897333333333333
14958_RS8_HUMAN,40S ribosomal protein S8 OS=Homo sapiens GN=RPS8 PE=1 SV=2,11.944366666666665,12.764133333333334,11.4943,17.1854,20.050766666666668,13.8469
13703_PRS4_HUMAN,26S protease regulatory subunit 4 OS=Homo sapiens GN=PSMC1 PE=1 SV=1,5.434433333333334,9.719633333333334,6.171466666666666,12.254199999999999,3.4508,11.769033333333333
14647_RM24_HUMAN,39S ribosomal protein L24_ mitochondrial OS=Homo sapiens GN=MRPL24 PE=1 SV=1,2.282233333333333,0.4114333333333333,0.5193,0.5065,4.377599999999999,0.3826333333333333
3758_CPSF5_HUMAN,Cleavage and polyadenylation specificity factor subunit 5 OS=Homo sapiens GN=NUDT21 PE=1 SV=1,3.954766666666667,6.5262,3.9794666666666667,5.719633333333333,2.5147,1.0430666666666668
16842_SYSM_HUMAN,Serine--tRNA ligase_ mitochondrial OS=Homo sapiens GN=SARS2 PE=1 SV=1,1.1060666666666665,3.6730333333333336,1.9987666666666666,1.6719,4.5852,1.5547
15961_SLIRP_HUMAN,SRA stem-loop-interacting RNA-binding protein_ mitochondrial OS=Homo sapiens GN=SLIRP PE=1 SV=1,1.9480333333333333,1.4428,1.3298999999999999,2.2371333333333334,6.0947,3.7607666666666666
13217_PLIN3_HUMAN,Perilipin-3 OS=Homo sapiens GN=PLIN3 PE=1 SV=3,14.4513,11.116,17.343333333333334,11.5231,5.902433333333334,12.161533333333333
13084_PITH1_HUMAN,PITH domain-containing protein 1 OS=Homo sapiens GN=PITHD1 PE=1 SV=1,0.37303333333333333,0.37943333333333334,3.612166666666667,0.4359666666666666,3.327566666666667,0.6748666666666666
13438_PPID_HUMAN,Peptidyl-prolyl cis-trans isomerase D OS=Homo sapiens GN=PPID PE=1 SV=3,3.913133333333333,4.0312,3.9168,3.2933666666666666,4.365633333333333,4.5852
11308_NIPS1_HUMAN,Protein NipSnap homolog 1 OS=Homo sapiens GN=NIPSNAP1 PE=1 SV=1,3.283,0.9556,2.3717333333333332,4.199166666666667,2.0889333333333333,1.6238000000000001
7662_HPRT_HUMAN,Hypoxanthine-guanine phosphoribosyltransferase OS=Homo sapiens GN=HPRT1 PE=1 SV=2,0.9596333333333333,1.2089666666666667,1.5692666666666666,2.7249333333333334,8.992166666666668,2.7094666666666667
17982_TPR_HUMAN,Nucleoprotein TPR OS=Homo sapiens GN=TPR PE=1 SV=3,26.2512,38.100633333333334,35.132200000000005,123.01350000000001,25.7825,64.35456666666667
7124_GRDN_HUMAN,Girdin OS=Homo sapiens GN=CCDC88A PE=1 SV=2,42.50483333333333,27.82466666666667,45.39966666666667,45.78673333333333,17.4841,24.7972
12441_P66A_HUMAN,Transcriptional repressor p66-alpha OS=Homo sapiens GN=GATAD2A PE=1 SV=1,2.488366666666667,4.122,1.6572666666666667,1.6127666666666667,3.4681,2.6696
7722_HSP74_HUMAN,Heat shock 70 kDa protein 4 OS=Homo sapiens GN=HSPA4 PE=1 SV=4,30.645533333333333,28.644,39.54943333333333,34.67836666666667,6.864233333333333,30.1492
