protein.Accession,protein.Description,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
Q9Y617,Phosphoserine aminotransferase OS=Homo sapiens GN=PSAT1 PE=1 SV=2,7.759221443,35.184807,28.58564507,45.92159953,98.95362069,37.34428404
Q08170,Serine/arginine-rich splicing factor 4 OS=Homo sapiens GN=SRSF4 PE=1 SV=2,8.231465569,6.752842313,7.60864097,1.600308658,0.828983744,1.88715587
P07339,Cathepsin D OS=Homo sapiens GN=CTSD PE=1 SV=1,177.4712621,247.3577998,221.5241328,171.5127163,234.8698743,242.7990075
P18669,Phosphoglycerate mutase 1 OS=Homo sapiens GN=PGAM1 PE=1 SV=2,185.4506509,198.5471412,194.3162932,144.4511197,148.4945839,186.2067619
P20340,Ras-related protein Rab-6A OS=Homo sapiens GN=RAB6A PE=1 SV=3,10.4194078,12.95189128,15.18080059,26.30144916,5.881409353,10.61109196
Q7L5N1,COP9 siglosome complex subunit 6 OS=Homo sapiens GN=COPS6 PE=1 SV=1,21.71417972,73.91744067,48.67381243,50.68824276,45.48940837,42.79760572
P16989,D-binding protein A OS=Homo sapiens GN=CSDA PE=1 SV=4,29.25214157,38.06909572,45.05092006,54.64111526,56.67177166,40.462744
O00505,Importin subunit alpha-3 OS=Homo sapiens GN=KP3 PE=1 SV=2,11.98897782,26.95711666,15.80826972,18.02860737,31.92115605,19.91590435
Q9UKM9,R-binding protein Raly OS=Homo sapiens GN=RALY PE=1 SV=1,34.67588838,87.37794297,83.23837083,84.834982,92.96392125,53.932848
Q9UKM7,Endoplasmic reticulum mannosyl-oligosaccharide 1_2-alpha-mannosidase OS=Homo sapiens GN=MAN1B1 PE=1 SV=2,89.24618212,24.90706719,23.96568416,12.04319532,11.16294634,28.88454186
Q9Y4P3,Transducin beta-like protein 2 OS=Homo sapiens GN=TBL2 PE=1 SV=1,33.49141616,15.94361478,46.6275357,46.27094666,58.36143068,62.51813314
Q9BXP5,Serrate R effector molecule homolog OS=Homo sapiens GN=SRRT PE=1 SV=1,21.19847946,24.57834042,12.72528619,45.91710753,14.91033094,16.05305714
Q8IZ07,Ankyrin repeat domain-containing protein 13A OS=Homo sapiens GN=ANKRD13A PE=1 SV=3,3.370542007,23.10304169,23.57783778,36.14343631,37.89627141,31.07035663
Q9Y6D5,Brefeldin A-inhibited guanine nucleotide-exchange protein 2 OS=Homo sapiens GN=ARFGEF2 PE=1 SV=3,33.44624363,32.01562174,40.58340044,13.04198058,53.39556872,7.425397022
P02751,Fibronectin OS=Homo sapiens GN=FN1 PE=1 SV=4,271.3244186,175.4056213,172.0636794,218.3254177,290.3923254,245.1847757
P29692,Elongation factor 1-delta OS=Homo sapiens GN=EEF1D PE=1 SV=5,209.5649823,140.437036,174.8437881,141.4493361,147.6212919,175.1014081
P78344,Eukaryotic translation initiation factor 4 gamma 2 OS=Homo sapiens GN=EIF4G2 PE=1 SV=1,14.66266132,62.01420753,118.3053213,67.71372884,57.61456265,56.6317391
Q92604,Acyl-CoA:lysophosphatidylglycerol acyltransferase 1 OS=Homo sapiens GN=LPGAT1 PE=2 SV=1,32.10074186,8.140311553,7.72711381,5.384481345,9.391684839,8.268828741
O75390,Citrate synthase_ mitochondrial OS=Homo sapiens GN=CS PE=1 SV=2,74.76389886,74.40391123,77.5472422,82.73768269,86.03994177,79.74514689
O75396,Vesicle-trafficking protein SEC22b OS=Homo sapiens GN=SEC22B PE=1 SV=4,156.913234,89.80595781,92.65740358,109.5409576,77.67620019,113.906222
P23219,Prostaglandin G/H synthase 1 OS=Homo sapiens GN=PTGS1 PE=1 SV=2,79.11154073,114.0446421,118.4908344,104.4936264,120.1358383,110.1530412
Q9BSJ8,Extended syptotagmin-1 OS=Homo sapiens GN=ESYT1 PE=1 SV=1,87.26639243,75.32068429,82.6568033,131.1456081,101.7262662,78.01743397
P35659,Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1,27.23115828,20.58849313,21.93183306,39.44122447,27.30629598,36.47537083
P62701,40S ribosomal protein S4_ X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2,70.03412389,153.364984,151.40834,132.1252399,159.2067492,124.9293683
Q9BSJ2,Gamma-tubulin complex component 2 OS=Homo sapiens GN=TUBGCP2 PE=1 SV=2,40.52116749,22.01534198,33.81726526,41.47722661,29.2721546,31.01131415
P27695,D-(apurinic or apyrimidinic site) lyase OS=Homo sapiens GN=APEX1 PE=1 SV=2,39.70111826,37.64059601,42.48959838,63.76968437,37.70620775,48.20719641
O75955,Flotillin-1 OS=Homo sapiens GN=FLOT1 PE=1 SV=3,134.9028192,99.59672002,94.99397792,83.45556154,103.1058101,46.64254244
P17858,6-phosphofructokise_ liver type OS=Homo sapiens GN=PFKL PE=1 SV=6,121.8131607,93.57411875,81.04719154,89.03744164,83.98200235,77.70510207
Q08379,Golgin subfamily A member 2 OS=Homo sapiens GN=GOLGA2 PE=1 SV=3,27.71658748,29.87199641,29.84213654,34.86767515,39.25224982,34.14333411
Q08378,Golgin subfamily A member 3 OS=Homo sapiens GN=GOLGA3 PE=1 SV=2,22.18408331,39.41977686,25.47191315,100.7407418,31.89459675,128.9525625
Q9H7Z7,Prostaglandin E synthase 2 OS=Homo sapiens GN=PTGES2 PE=1 SV=1,23.7573982,25.26215972,28.2379168,39.27985536,34.76287281,35.13835528
O94979,Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=1 SV=3,239.0230139,161.5956039,185.6994209,178.7002393,155.9621951,161.1186232
O75083,WD repeat-containing protein 1 OS=Homo sapiens GN=WDR1 PE=1 SV=4,242.1138607,268.4406507,332.7884649,254.6054859,279.2818134,215.6112731
Q09028,Histone-binding protein RBBP4 OS=Homo sapiens GN=RBBP4 PE=1 SV=3,3.52548614,26.42647784,18.24051132,34.36085824,14.30802077,24.29516139
O94973,AP-2 complex subunit alpha-2 OS=Homo sapiens GN=AP2A2 PE=1 SV=2,10.48431893,31.97477736,26.35951237,32.1662945,27.58946687,37.02991814
O76021,Ribosomal L1 domain-containing protein 1 OS=Homo sapiens GN=RSL1D1 PE=1 SV=3,18.62068032,20.4638192,20.05206484,30.50222429,36.19750268,19.27005307
P54886,Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens GN=ALDH18A1 PE=1 SV=2,110.8883511,143.0759204,107.6457079,114.3189557,121.6253403,118.2690375
P28838,Cytosol aminopeptidase OS=Homo sapiens GN=LAP3 PE=1 SV=3,59.47638983,52.74952083,72.14466855,58.51793559,67.72061138,61.33903503
Q14137,Ribosome biogenesis protein BOP1 OS=Homo sapiens GN=BOP1 PE=1 SV=2,12.57364616,9.106773906,6.259310836,12.05873018,8.497478983,8.436972685
P46783,40S ribosomal protein S10 OS=Homo sapiens GN=RPS10 PE=1 SV=1,270.9540662,222.0229089,117.1152766,229.4670921,236.3517635,307.5271939
P46782,40S ribosomal protein S5 OS=Homo sapiens GN=RPS5 PE=1 SV=4,79.53393123,59.27121217,52.44480217,41.79647104,84.89096337,56.32336221
P46781,40S ribosomal protein S9 OS=Homo sapiens GN=RPS9 PE=1 SV=3,223.4274891,134.9866503,164.8616116,145.7084449,127.8994081,198.7502662
Q9H223,EH domain-containing protein 4 OS=Homo sapiens GN=EHD4 PE=1 SV=1,36.82645989,19.01522425,21.44962006,28.70214611,33.98093452,25.87614387
Q16864,V-type proton ATPase subunit F OS=Homo sapiens GN=ATP6V1F PE=1 SV=2,9.461266358,13.61971085,9.870598379,8.439825911,5.537549821,2.661375112
A6NMY6,Putative annexin A2-like protein OS=Homo sapiens GN=ANXA2P2 PE=5 SV=2,4.628897454,3.325576955,37.68397277,20.28584084,4.614517929,4.508133496
Q9H4G4,Golgi-associated plant pathogenesis-related protein 1 OS=Homo sapiens GN=GLIPR2 PE=1 SV=3,27.48565363,12.55646142,6.225935893,9.390322096,9.361490208,5.970353008
Q7Z6Z7,E3 ubiquitin-protein ligase HUWE1 OS=Homo sapiens GN=HUWE1 PE=1 SV=3,99.58367081,83.1116497,102.0106714,45.15777119,105.8842721,55.64671843
P11217,Glycogen phosphorylase_ muscle form OS=Homo sapiens GN=PYGM PE=1 SV=6,13.28813678,69.17115561,62.39702584,17.92111115,32.29127551,64.51376897
P11216,Glycogen phosphorylase_ brain form OS=Homo sapiens GN=PYGB PE=1 SV=5,99.69141394,97.96722675,96.65757298,82.44869691,81.57173522,85.0988591
Q6WCQ1,Myosin phosphatase Rho-interacting protein OS=Homo sapiens GN=MPRIP PE=1 SV=3,56.57333284,19.14446148,32.35644539,32.93860774,27.29637366,21.08330697
Q13671,Ras and Rab interactor 1 OS=Homo sapiens GN=RIN1 PE=1 SV=4,33.33795438,20.10990976,19.85316635,9.470866276,9.087172418,15.47845234
P40939,Trifunctiol enzyme subunit alpha_ mitochondrial OS=Homo sapiens GN=HADHA PE=1 SV=2,58.86113836,125.5983601,129.6667681,115.2348884,115.8671472,113.4568211
P35579,Myosin-9 OS=Homo sapiens GN=MYH9 PE=1 SV=4,493.2605899,423.8525293,361.9940025,371.0553685,333.7786735,377.4504406
P31943,Heterogeneous nuclear ribonucleoprotein H OS=Homo sapiens GN=HNRNPH1 PE=1 SV=4,131.1818975,150.230446,147.086771,148.853848,129.7413233,155.5159156
P31942,Heterogeneous nuclear ribonucleoprotein H3 OS=Homo sapiens GN=HNRNPH3 PE=1 SV=2,154.8839808,134.922595,155.7366016,155.1590036,125.8663173,150.0508419
P31947,14-3-3 protein sigma OS=Homo sapiens GN=SFN PE=1 SV=1,5.67738396,143.8615408,135.4474648,5.056596035,1.881690026,144.5416983
Q8N1F7,Nuclear pore complex protein Nup93 OS=Homo sapiens GN=NUP93 PE=1 SV=2,56.92597508,45.95543979,35.0935443,38.42653002,32.53475714,33.42894835
P31949,Protein S100-A11 OS=Homo sapiens GN=S100A11 PE=1 SV=2,23.65776897,146.4294406,172.5706805,193.7515507,179.4768837,76.30943954
P31948,Stress-induced-phosphoprotein 1 OS=Homo sapiens GN=STIP1 PE=1 SV=1,118.9831287,94.99150297,125.6674195,124.6540654,96.36834445,106.0258871
P61604,10 kDa heat shock protein_ mitochondrial OS=Homo sapiens GN=HSPE1 PE=1 SV=2,25.90165024,83.60606379,96.20485823,69.63574629,75.4549275,64.26968905
P63151,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B alpha isoform OS=Homo sapiens GN=PPP2R2A PE=1 SV=1,42.28266227,36.74455498,42.32955523,26.11783838,16.37241825,35.73753758
Q14914,Prostaglandin reductase 1 OS=Homo sapiens GN=PTGR1 PE=1 SV=2,77.25759439,90.61952136,103.1299506,121.1350459,94.65242551,75.69353324
P49585,Choline-phosphate cytidylyltransferase A OS=Homo sapiens GN=PCYT1A PE=1 SV=2,84.95541552,61.91753313,69.80308103,76.16771705,50.38222157,59.30051571
Q14919,Dr1-associated corepressor OS=Homo sapiens GN=DRAP1 PE=1 SV=3,14.50662493,17.19125543,16.35422722,14.99672106,22.25746293,18.73827525
Q9UJU6,Drebrin-like protein OS=Homo sapiens GN=DBNL PE=1 SV=1,89.62168369,30.1033164,48.88648772,55.35035324,37.72844743,29.78492556
P50416,Carnitine O-palmitoyltransferase 1_ liver isoform OS=Homo sapiens GN=CPT1A PE=1 SV=2,15.41553689,16.15403372,27.44229756,38.87576191,24.52034947,19.85036438
Q9UHY1,Nuclear receptor-binding protein OS=Homo sapiens GN=NRBP1 PE=1 SV=1,11.02326861,50.24038062,53.21266579,57.50274203,18.65130025,45.71831574
Q9Y5B9,FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1,23.2346763,24.73276031,161.0376993,34.21957838,45.01536123,38.13799577
Q16644,MAP kise-activated protein kise 3 OS=Homo sapiens GN=MAPKAPK3 PE=1 SV=1,12.37555797,12.30632485,13.55911678,9.028715539,7.243161527,13.32230005
P48047,ATP synthase subunit O_ mitochondrial OS=Homo sapiens GN=ATP5O PE=1 SV=1,170.4883997,125.7436533,120.6440297,117.2649635,135.4150484,140.757499
Q16643,Drebrin OS=Homo sapiens GN=DBN1 PE=1 SV=4,59.58779981,59.85277969,97.71747682,57.35431864,60.89012406,64.46246699
Q9UNE7,E3 ubiquitin-protein ligase CHIP OS=Homo sapiens GN=STUB1 PE=1 SV=2,58.42618693,42.93267456,40.51182678,38.34389581,36.14032106,43.48215949
P38606,V-type proton ATPase catalytic subunit A OS=Homo sapiens GN=ATP6V1A PE=1 SV=2,100.6110144,52.1799531,59.14091689,56.62923385,64.12471316,37.84137087
Q9Y217,Myotubularin-related protein 6 OS=Homo sapiens GN=MTMR6 PE=1 SV=3,120.0156215,8.220929893,19.44313313,16.68880392,8.141900855,8.238149251
P42285,Superkiller viralicidic activity 2-like 2 OS=Homo sapiens GN=SKIV2L2 PE=1 SV=3,34.1819552,24.07620816,17.36892399,24.34349565,13.12029402,27.35310987
Q16881,Thioredoxin reductase 1_ cytoplasmic OS=Homo sapiens GN=TXNRD1 PE=1 SV=3,240.8253902,226.0039113,284.5778987,201.9129346,187.9090978,175.1917515
O43684,Mitotic checkpoint protein BUB3 OS=Homo sapiens GN=BUB3 PE=1 SV=1,51.66793891,26.56157412,47.76273836,28.30213913,37.12489696,29.46909067
P09936,Ubiquitin carboxyl-termil hydrolase isozyme L1 OS=Homo sapiens GN=UCHL1 PE=1 SV=2,106.0471661,174.5291856,182.2327454,200.6832165,203.4128858,159.0678999
Q8WZA9,Immunity-related GTPase family Q protein OS=Homo sapiens GN=IRGQ PE=1 SV=1,23.38993251,11.67946232,8.894327626,14.20709487,12.97860165,11.88765253
Q9BPX3,Condensin complex subunit 3 OS=Homo sapiens GN=NCAPG PE=1 SV=1,33.16748462,34.87867139,27.17704063,28.84102399,36.00213572,28.37304753
Q9H0C2,ADP/ATP translocase 4 OS=Homo sapiens GN=SLC25A31 PE=1 SV=1,87.00666987,7.217792111,11.57900906,18.06017619,76.45733791,13.73164242
Q9HD26,Golgi-associated PDZ and coiled-coil motif-containing protein OS=Homo sapiens GN=GOPC PE=1 SV=1,16.01385842,23.93373172,26.36047208,26.22018751,32.0748664,23.44381968
P62424,60S ribosomal protein L7a OS=Homo sapiens GN=RPL7A PE=1 SV=2,126.8778678,199.6124751,189.8453389,151.3537434,154.5001505,187.6262674
Q13740,CD166 antigen OS=Homo sapiens GN=ALCAM PE=1 SV=2,36.4589942,28.97387092,59.10716312,56.29445456,53.45501707,81.60218827
P07900,Heat shock protein HSP 90-alpha OS=Homo sapiens GN=HSP90AA1 PE=1 SV=5,145.6359382,144.1188322,205.6426857,220.7401833,238.9260482,226.8456728
Q9Y316,Protein MEMO1 OS=Homo sapiens GN=MEMO1 PE=1 SV=1,23.17491437,12.11449714,17.01148504,15.34797105,19.08830978,18.8812767
P21333,Filamin-A OS=Homo sapiens GN=FL PE=1 SV=4,536.5486726,333.3581889,390.1081302,337.8148293,360.0715247,342.8398516
Q9Y5X2,Sorting nexin-8 OS=Homo sapiens GN=SNX8 PE=1 SV=1,16.0982741,12.88113192,21.28971583,22.15991237,17.00013297,6.554901813
O95758,Polypyrimidine tract-binding protein 3 OS=Homo sapiens GN=PTBP3 PE=1 SV=2,4.251835524,10.23447294,5.941510158,9.207397592,9.253969952,11.11563679
P30566,Adenylosuccite lyase OS=Homo sapiens GN=ADSL PE=1 SV=2,18.21756032,14.41766904,15.26716125,17.54340823,18.58813103,20.77029707
Q86YZ3,Hornerin OS=Homo sapiens GN=HRNR PE=1 SV=2,102.4100359,87.74576767,97.34392496,57.28915334,71.32694514,71.57880912
Q9NW15,Anoctamin-10 OS=Homo sapiens GN=ANO10 PE=1 SV=2,12.14353186,10.74437971,16.24652579,21.68375963,14.88304457,24.75360224
Q99685,Monoglyceride lipase OS=Homo sapiens GN=MGLL PE=1 SV=2,32.27004134,43.7288863,52.45625547,46.60953168,45.35768109,45.5570083
P38159,R-binding motif protein_ X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3,53.43895191,55.2751678,97.91057922,103.5519894,85.9100963,93.48865431
O75821,Eukaryotic translation initiation factor 3 subunit G OS=Homo sapiens GN=EIF3G PE=1 SV=2,96.40981267,80.82211138,102.2062741,95.22371502,98.43329792,106.1836351
Q9Y281,Cofilin-2 OS=Homo sapiens GN=CFL2 PE=1 SV=1,18.58143717,8.745709655,12.15188876,14.70358642,13.27101056,3.570798809
Q9Y285,Phenylalanine--tR ligase alpha subunit OS=Homo sapiens GN=FARSA PE=1 SV=3,28.34073303,54.84982296,60.28718139,40.47435487,43.39729684,53.25417023
P08621,U1 small nuclear ribonucleoprotein 70 kDa OS=Homo sapiens GN=SNRNP70 PE=1 SV=2,71.74724738,60.58471084,70.2808112,81.27147915,60.58270338,67.11604511
P08865,40S ribosomal protein SA OS=Homo sapiens GN=RPSA PE=1 SV=4,360.5130233,150.1883622,90.92492455,176.4337098,279.7624896,218.0632027
Q7Z3Z0,Keratin_ type I cytoskeletal 25 OS=Homo sapiens GN=KRT25 PE=1 SV=1,12.07362756,5.025491559,2.550019914,5.109002782,19.38841704,4.282924571
Q06124,Tyrosine-protein phosphatase non-receptor type 11 OS=Homo sapiens GN=PTPN11 PE=1 SV=2,38.31340865,23.78426949,48.17451419,27.73776837,37.20282135,26.62736762
Q96C19,EF-hand domain-containing protein D2 OS=Homo sapiens GN=EFHD2 PE=1 SV=1,7.454326341,21.09169579,21.38403192,21.72649609,6.401945964,12.78571973
P13010,X-ray repair cross-complementing protein 5 OS=Homo sapiens GN=XRCC5 PE=1 SV=3,107.5400442,154.5033871,177.625791,177.3754092,141.7441594,163.5262569
Q9NRX2,39S ribosomal protein L17_ mitochondrial OS=Homo sapiens GN=MRPL17 PE=1 SV=1,18.7668084,10.74505576,7.309226186,12.48378633,9.801536318,9.819357724
Q9Y2W1,Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2,34.15425874,37.06928183,25.30444493,81.60320139,46.09372867,49.40923351
O95340,Bifunctiol 3'-phosphoadenosine 5'-phosphosulfate synthase 2 OS=Homo sapiens GN=PAPSS2 PE=1 SV=2,91.90652451,84.31315029,65.21568689,54.90367931,55.30407465,75.47855081
P05120,Plasminogen activator inhibitor 2 OS=Homo sapiens GN=SERPINB2 PE=1 SV=2,48.70582215,110.4619991,75.55569381,77.80355623,92.28167656,103.1324101
Q8NBS9,Thioredoxin domain-containing protein 5 OS=Homo sapiens GN=TXNDC5 PE=1 SV=2,36.5962282,104.5658745,107.2384023,96.41116457,107.1108755,107.6403176
O00469,Procollagen-lysine_2-oxoglutarate 5-dioxygese 2 OS=Homo sapiens GN=PLOD2 PE=1 SV=2,22.04248028,41.15050784,31.40811968,74.86491026,65.7017197,40.27335606
P60174,Triosephosphate isomerase OS=Homo sapiens GN=TPI1 PE=1 SV=3,89.23916048,177.6246256,256.7819884,223.7555054,177.448198,213.8751981
O00232,26S proteasome non-ATPase regulatory subunit 12 OS=Homo sapiens GN=PSMD12 PE=1 SV=3,43.27224504,48.91212164,57.30597691,45.58747533,49.80907959,55.53643047
O00461,Golgi integral membrane protein 4 OS=Homo sapiens GN=GOLIM4 PE=1 SV=1,52.76682517,17.49744738,50.89510873,37.78804115,55.68578439,22.60191346
Q9BRR6,ADP-dependent glucokise OS=Homo sapiens GN=ADPGK PE=1 SV=1,16.50997611,46.31971525,47.05930114,45.53831281,38.20176751,51.72335974
P45880,Voltage-dependent anion-selective channel protein 2 OS=Homo sapiens GN=VDAC2 PE=1 SV=2,82.73618799,70.38550105,90.87427495,90.1727028,84.92586255,77.14778626
P52926,High mobility group protein HMGI-C OS=Homo sapiens GN=HMGA2 PE=1 SV=1,19.32362425,36.41588455,33.93544767,8.558458565,33.42892022,19.85211588
P28482,Mitogen-activated protein kise 1 OS=Homo sapiens GN=MAPK1 PE=1 SV=3,63.62703576,58.51116882,48.53350635,37.94526139,37.68713296,52.76759239
Q9Y3I0,tR-splicing ligase RtcB homolog OS=Homo sapiens GN=C22orf28 PE=1 SV=1,16.80621119,57.06071474,64.87745464,84.25332949,74.94255969,62.56581912
P62829,60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1,79.31883507,151.1685145,185.7691256,179.0940697,139.6248898,167.0425333
P62820,Ras-related protein Rab-1A OS=Homo sapiens GN=RAB1A PE=1 SV=3,16.52963669,111.0893686,86.73421618,98.55110676,99.42082486,94.07162111
P62826,GTP-binding nuclear protein Ran OS=Homo sapiens GN=RAN PE=1 SV=3,43.47220567,155.2733457,139.8379809,140.3448015,184.1821566,144.3659268
P18583,Protein SON OS=Homo sapiens GN=SON PE=1 SV=4,27.75863929,17.17401629,19.4635142,15.72707771,21.91146497,23.32307922
P29992,Guanine nucleotide-binding protein subunit alpha-11 OS=Homo sapiens GN=G11 PE=1 SV=2,34.38589476,24.42921621,17.03445478,17.56065879,22.10606209,27.46215484
P17661,Desmin OS=Homo sapiens GN=DES PE=1 SV=3,28.10145123,8.902890067,18.53186965,43.3452776,19.61923917,32.20820975
Q9BZE9,Tether containing UBX domain for GLUT4 OS=Homo sapiens GN=ASPSCR1 PE=1 SV=1,50.38204304,12.16328504,10.17098549,11.51837918,11.6860063,9.042878483
O95299,DH dehydrogese [ubiquinone] 1 alpha subcomplex subunit 10_ mitochondrial OS=Homo sapiens GN=NDUFA10 PE=1 SV=1,27.01754446,17.30269014,30.34550089,34.41042628,33.22978963,28.10026562
P43304,Glycerol-3-phosphate dehydrogese_ mitochondrial OS=Homo sapiens GN=GPD2 PE=1 SV=3,7.614809766,49.55509656,38.08289363,25.62543331,42.58563438,70.1374381
Q9BZE4,Nucleolar GTP-binding protein 1 OS=Homo sapiens GN=GTPBP4 PE=1 SV=3,44.23023044,49.57729337,35.86644636,50.28639531,46.47052002,28.66775143
Q92616,Translatiol activator GCN1 OS=Homo sapiens GN=GCN1L1 PE=1 SV=6,48.559382,44.78560063,42.50687304,42.36848445,82.31898817,43.41012202
Q99848,Probable rR-processing protein EBP2 OS=Homo sapiens GN=EB1BP2 PE=1 SV=2,12.20235758,12.49972999,9.967338992,9.843422099,10.67576924,9.686695768
Q9Y4E8,Ubiquitin carboxyl-termil hydrolase 15 OS=Homo sapiens GN=USP15 PE=1 SV=3,10.07043241,23.69644,28.75369416,22.19176194,22.91802393,27.16389144
Q13033,Striatin-3 OS=Homo sapiens GN=STRN3 PE=1 SV=3,35.81198932,22.85673605,13.87018691,23.03101857,13.42100004,14.04414381
P43490,Nicotimide phosphoribosyltransferase OS=Homo sapiens GN=MPT PE=1 SV=1,8.739910138,40.57164449,46.66363822,49.36391178,16.70994802,25.97733533
O75569,Interferon-inducible double stranded R-dependent protein kise activator A OS=Homo sapiens GN=PRKRA PE=1 SV=1,8.072542509,31.62948749,45.95845838,45.12124244,21.99683109,19.24298958
P62736,Actin_ aortic smooth muscle OS=Homo sapiens GN=ACTA2 PE=1 SV=1,36.91898947,200.3245756,20.3749671,10.96732847,76.34703769,70.92775983
O60701,UDP-glucose 6-dehydrogese OS=Homo sapiens GN=UGDH PE=1 SV=1,111.9316103,80.61659376,91.66250701,51.83825892,137.2892539,108.2135099
P15531,Nucleoside diphosphate kise A OS=Homo sapiens GN=NME1 PE=1 SV=1,267.4966119,224.5492883,284.0732968,176.5419235,260.8759621,278.5794285
Q96P70,Importin-9 OS=Homo sapiens GN=IPO9 PE=1 SV=3,6.765971818,21.46583024,8.388437739,19.46732856,24.4206131,16.20368609
Q14344,Guanine nucleotide-binding protein subunit alpha-13 OS=Homo sapiens GN=G13 PE=1 SV=2,57.0761601,11.31445448,12.04707906,27.53812362,20.61395123,33.17339893
Q99996,A-kise anchor protein 9 OS=Homo sapiens GN=AKAP9 PE=1 SV=3,87.09966755,55.38243357,42.03474955,23.16643386,22.2708495,77.89166501
P42785,Lysosomal Pro-X carboxypeptidase OS=Homo sapiens GN=PRCP PE=1 SV=1,8.427837363,33.78635203,50.28733877,39.42618873,36.49820869,32.45240267
Q9NRV9,Heme-binding protein 1 OS=Homo sapiens GN=HEBP1 PE=1 SV=1,21.09963041,12.7041772,8.728804072,12.95273314,26.35050334,16.31199656
P46063,ATP-dependent D helicase Q1 OS=Homo sapiens GN=RECQL PE=1 SV=3,28.82467989,72.00147343,82.55685525,93.1604801,64.70581011,90.7921362
P68400,Casein kise II subunit alpha OS=Homo sapiens GN=CSNK2A1 PE=1 SV=1,43.53711681,45.48249012,58.35133367,55.14687157,41.06914542,66.72998073
Q01085,Nucleolysin TIAR OS=Homo sapiens GN=TIAL1 PE=1 SV=1,26.01376238,47.97923618,37.63427025,64.78977547,64.69122602,58.79122488
